dog_id,oc_primary_census_division__1.0,oc_primary_census_division__2.0,oc_primary_census_division__3.0,oc_primary_census_division__4.0,oc_primary_census_division__5.0,oc_primary_census_division__6.0,oc_primary_census_division__7.0,oc_primary_census_division__8.0,oc_primary_census_division__9.0
12119,False,False,False,False,False,False,False,False,True
55974,True,False,False,False,False,False,False,False,False
63022,False,False,False,False,False,False,False,False,True
35425,False,False,False,True,False,False,False,False,False
59927,False,True,False,False,False,False,False,False,False
102563,False,True,False,False,False,False,False,False,False
52421,False,True,False,False,False,False,False,False,False
34974,False,False,False,False,False,False,True,False,False
18964,True,False,False,False,False,False,False,False,False
32507,False,False,False,False,False,False,False,True,False
88682,False,True,False,False,False,False,False,False,False
78750,True,False,False,False,False,False,False,False,False
42559,False,False,False,False,False,False,False,False,True
47547,False,False,False,False,False,False,True,False,False
85739,False,False,False,False,False,False,True,False,False
100365,False,False,False,False,False,False,False,False,True
83409,False,False,False,False,True,False,False,False,False
6327,False,False,True,False,False,False,False,False,False
12844,False,False,False,False,True,False,False,False,False
52986,False,True,False,False,False,False,False,False,False
99416,True,False,False,False,False,False,False,False,False
89858,False,True,False,False,False,False,False,False,False
48592,False,False,False,False,True,False,False,False,False
8017,True,False,False,False,False,False,False,False,False
46220,False,False,False,False,False,False,False,False,True
68399,False,False,False,False,True,False,False,False,False
83122,False,True,False,False,False,False,False,False,False
80920,False,False,True,False,False,False,False,False,False
83478,False,False,False,False,False,False,False,True,False
66711,False,False,False,True,False,False,False,False,False
50467,False,False,False,False,False,False,False,False,True
47737,False,False,False,True,False,False,False,False,False
99750,False,False,False,False,False,False,False,False,True
31849,False,True,False,False,False,False,False,False,False
95710,False,False,False,False,False,False,False,False,True
90284,False,True,False,False,False,False,False,False,False
97284,False,False,False,False,False,False,False,False,True
85397,False,False,False,False,False,False,False,True,False
91329,False,False,False,True,False,False,False,False,False
87875,False,True,False,False,False,False,False,False,False
31009,False,False,False,False,False,False,False,False,True
2012,False,False,False,False,False,False,False,True,False
53747,False,False,False,False,False,False,False,False,True
19219,False,False,False,False,False,False,False,False,True
45179,False,False,False,False,True,False,False,False,False
94194,False,False,False,False,False,False,False,False,True
71790,False,False,False,True,False,False,False,False,False
38698,False,False,False,False,False,False,False,False,True
59421,False,True,False,False,False,False,False,False,False
3771,False,False,False,False,False,False,False,False,True
98325,False,False,False,False,False,False,True,False,False
71538,False,False,True,False,False,False,False,False,False
57051,False,False,True,False,False,False,False,False,False
30026,False,False,False,False,True,False,False,False,False
92158,False,False,False,True,False,False,False,False,False
82934,False,False,False,False,False,True,False,False,False
75080,False,False,False,False,False,False,False,False,True
87822,True,False,False,False,False,False,False,False,False
93652,False,False,True,False,False,False,False,False,False
19207,False,False,False,False,False,False,False,True,False
88775,False,False,False,False,True,False,False,False,False
99672,False,False,False,False,False,False,True,False,False
77258,False,False,False,False,False,False,False,False,True
44065,False,False,True,False,False,False,False,False,False
85826,False,False,False,False,False,False,False,True,False
81511,False,False,False,False,False,False,False,False,True
91338,False,False,True,False,False,False,False,False,False
94476,False,False,False,False,False,False,False,False,True
46544,False,False,True,False,False,False,False,False,False
36652,False,False,False,False,True,False,False,False,False
1325,False,False,False,False,False,False,False,False,True
46514,False,False,False,False,False,False,False,False,True
47326,False,False,True,False,False,False,False,False,False
10243,True,False,False,False,False,False,False,False,False
35986,False,False,False,False,False,False,True,False,False
93815,False,False,False,False,False,False,False,True,False
65150,False,False,False,False,False,False,False,False,True
9112,False,False,False,False,True,False,False,False,False
32453,False,False,False,False,False,False,False,False,True
44190,False,False,False,False,True,False,False,False,False
363,False,False,False,False,True,False,False,False,False
102077,False,False,False,False,False,False,False,False,True
57159,False,False,False,False,True,False,False,False,False
11843,False,False,False,True,False,False,False,False,False
14653,False,False,False,False,False,False,False,False,True
3595,False,False,False,False,False,False,False,False,True
28895,False,False,False,False,True,False,False,False,False
68499,False,False,True,False,False,False,False,False,False
31722,False,False,False,True,False,False,False,False,False
55147,True,False,False,False,False,False,False,False,False
41861,False,False,False,False,False,False,False,False,True
28729,False,False,False,False,True,False,False,False,False
4993,False,False,True,False,False,False,False,False,False
102700,False,False,False,False,False,False,False,False,True
87369,False,True,False,False,False,False,False,False,False
84650,True,False,False,False,False,False,False,False,False
44198,False,False,True,False,False,False,False,False,False
86717,False,False,False,False,False,False,False,False,True
27018,False,False,False,False,True,False,False,False,False
89539,False,True,False,False,False,False,False,False,False
57151,False,False,False,False,False,False,False,False,True
67470,False,False,True,False,False,False,False,False,False
65641,False,False,False,False,False,False,False,False,True
18330,False,False,False,False,False,False,False,False,True
57859,False,False,True,False,False,False,False,False,False
27760,False,False,True,False,False,False,False,False,False
80546,False,False,False,False,False,False,True,False,False
8095,False,False,False,False,False,True,False,False,False
43356,False,True,False,False,False,False,False,False,False
34713,False,False,False,False,False,False,False,False,True
47140,False,False,True,False,False,False,False,False,False
24417,False,False,False,False,True,False,False,False,False
103467,False,False,False,False,True,False,False,False,False
55164,True,False,False,False,False,False,False,False,False
84478,False,False,False,False,True,False,False,False,False
3744,False,True,False,False,False,False,False,False,False
22175,False,False,True,False,False,False,False,False,False
63055,False,False,False,False,False,False,False,False,True
95935,False,False,False,False,False,False,False,False,True
18352,False,True,False,False,False,False,False,False,False
31388,False,False,True,False,False,False,False,False,False
91964,False,False,False,False,False,False,False,True,False
51990,False,False,False,False,False,False,False,False,True
75905,False,False,True,False,False,False,False,False,False
58420,True,False,False,False,False,False,False,False,False
79135,False,False,False,False,False,False,False,False,True
75391,False,False,False,False,False,False,False,False,True
69828,False,False,False,False,False,False,False,True,False
41524,True,False,False,False,False,False,False,False,False
68128,False,False,False,True,False,False,False,False,False
88769,False,False,False,False,False,False,False,True,False
71517,False,True,False,False,False,False,False,False,False
49747,False,False,True,False,False,False,False,False,False
62462,False,False,False,False,False,False,False,False,True
66361,False,True,False,False,False,False,False,False,False
23939,False,True,False,False,False,False,False,False,False
85435,False,False,False,False,False,False,False,False,True
8808,False,False,False,False,False,True,False,False,False
37672,True,False,False,False,False,False,False,False,False
36959,False,False,False,False,False,False,True,False,False
88999,False,False,False,False,False,False,False,False,True
21744,False,False,False,False,False,False,False,False,True
70606,False,False,False,False,True,False,False,False,False
45099,False,False,False,False,True,False,False,False,False
30503,False,False,False,False,False,False,False,True,False
6601,False,False,True,False,False,False,False,False,False
10345,False,False,False,True,False,False,False,False,False
76789,False,False,False,False,False,False,False,True,False
79334,False,False,False,False,False,False,False,False,True
37266,True,False,False,False,False,False,False,False,False
37791,False,True,False,False,False,False,False,False,False
84021,False,False,False,False,False,False,False,False,True
51897,False,True,False,False,False,False,False,False,False
24798,False,False,False,False,False,False,False,True,False
61746,False,False,False,False,True,False,False,False,False
95979,False,True,False,False,False,False,False,False,False
16515,False,False,False,False,False,False,False,True,False
55771,False,False,False,False,True,False,False,False,False
74148,False,False,True,False,False,False,False,False,False
29108,False,False,False,False,False,False,True,False,False
89862,False,False,False,False,True,False,False,False,False
45747,False,True,False,False,False,False,False,False,False
69550,False,True,False,False,False,False,False,False,False
48713,False,False,True,False,False,False,False,False,False
53353,False,True,False,False,False,False,False,False,False
17447,False,False,False,False,True,False,False,False,False
34525,False,False,True,False,False,False,False,False,False
93707,False,False,False,False,False,False,False,False,True
82063,True,False,False,False,False,False,False,False,False
66635,True,False,False,False,False,False,False,False,False
76591,False,False,False,False,True,False,False,False,False
102588,False,False,False,False,True,False,False,False,False
26872,False,False,False,True,False,False,False,False,False
6204,False,False,False,False,False,False,False,True,False
59039,False,True,False,False,False,False,False,False,False
95597,False,False,False,False,False,False,False,True,False
85663,False,True,False,False,False,False,False,False,False
72365,False,False,True,False,False,False,False,False,False
27392,False,False,True,False,False,False,False,False,False
31553,False,False,False,False,False,False,False,False,True
28620,False,False,False,False,False,False,False,False,True
74343,False,False,False,False,False,True,False,False,False
8386,False,False,False,False,True,False,False,False,False
39856,False,False,True,False,False,False,False,False,False
29427,False,False,False,False,False,False,True,False,False
37105,False,False,False,False,False,False,True,False,False
86363,False,False,False,False,False,False,False,False,True
66813,False,False,True,False,False,False,False,False,False
59725,False,False,False,False,True,False,False,False,False
2393,False,False,False,False,False,False,False,False,True
53137,False,False,False,False,False,False,True,False,False
85416,False,False,False,True,False,False,False,False,False
24869,False,False,True,False,False,False,False,False,False
55312,False,False,False,False,False,False,False,False,True
37858,False,False,False,False,False,False,False,False,True
96798,False,False,False,False,False,False,False,False,True
34488,False,False,True,False,False,False,False,False,False
91142,False,False,False,False,False,False,True,False,False
54431,False,False,False,False,True,False,False,False,False
56454,False,True,False,False,False,False,False,False,False
85378,False,False,False,False,False,False,False,False,True
22933,False,False,False,False,False,False,False,False,True
95670,False,False,False,False,False,False,False,False,True
27166,False,False,False,False,False,False,False,False,True
89058,False,False,False,False,False,False,False,False,True
44126,False,False,False,True,False,False,False,False,False
52549,False,False,True,False,False,False,False,False,False
62247,False,False,False,False,True,False,False,False,False
16099,False,False,False,False,True,False,False,False,False
83988,False,False,False,False,True,False,False,False,False
24425,True,False,False,False,False,False,False,False,False
39645,False,False,False,False,False,False,False,False,True
56732,False,False,False,False,False,False,False,False,True
88338,False,True,False,False,False,False,False,False,False
86130,False,False,False,False,False,False,False,False,True
19151,False,False,False,False,False,False,False,False,True
87023,False,False,True,False,False,False,False,False,False
98146,False,False,True,False,False,False,False,False,False
6233,False,False,False,False,False,False,True,False,False
76459,False,False,False,False,True,False,False,False,False
93382,False,False,False,False,False,False,False,False,True
81718,True,False,False,False,False,False,False,False,False
36095,False,False,False,False,False,False,True,False,False
81578,False,False,False,False,True,False,False,False,False
66043,False,False,False,False,False,False,False,True,False
50031,False,False,True,False,False,False,False,False,False
90525,False,True,False,False,False,False,False,False,False
40491,False,False,False,False,False,False,True,False,False
54230,False,False,False,False,False,False,False,False,True
75987,True,False,False,False,False,False,False,False,False
98214,False,False,False,False,False,False,False,True,False
5567,False,False,False,False,False,False,True,False,False
5349,False,False,False,False,False,False,False,False,True
57855,False,False,True,False,False,False,False,False,False
89198,False,False,False,True,False,False,False,False,False
49073,False,False,False,False,False,False,False,False,True
19635,False,False,False,False,False,False,False,False,True
52045,False,False,False,True,False,False,False,False,False
3882,False,False,False,False,True,False,False,False,False
89913,False,False,False,False,False,False,False,True,False
3206,False,False,False,False,False,False,False,True,False
23518,False,False,False,False,False,False,False,False,True
5134,False,False,False,False,True,False,False,False,False
96970,False,False,False,False,True,False,False,False,False
4094,False,False,True,False,False,False,False,False,False
61444,False,False,False,False,False,False,True,False,False
42382,False,False,False,False,False,False,False,False,True
6051,False,False,False,False,False,True,False,False,False
56297,False,False,False,False,True,False,False,False,False
67548,False,False,False,False,False,False,True,False,False
54495,False,False,True,False,False,False,False,False,False
63176,False,False,False,False,False,False,False,False,True
17011,False,False,False,False,False,False,False,True,False
97887,False,False,False,False,False,False,False,True,False
84749,False,False,False,False,False,False,False,False,True
65835,True,False,False,False,False,False,False,False,False
53053,False,False,False,False,False,False,True,False,False
100425,False,False,False,False,True,False,False,False,False
12872,False,False,False,False,False,False,True,False,False
76770,False,False,False,False,False,False,False,False,True
22241,False,False,False,False,False,False,False,False,True
72264,False,False,False,False,True,False,False,False,False
25016,False,False,False,False,False,True,False,False,False
92345,False,False,False,False,False,False,True,False,False
52619,False,False,False,False,False,False,True,False,False
5514,False,False,True,False,False,False,False,False,False
102572,False,False,False,False,False,False,False,False,True
94612,False,False,False,False,True,False,False,False,False
77128,False,False,False,False,True,False,False,False,False
86425,False,True,False,False,False,False,False,False,False
47629,False,False,False,False,True,False,False,False,False
41520,False,False,False,False,False,False,False,True,False
27897,False,False,False,False,False,False,False,True,False
11919,False,False,False,False,False,False,False,True,False
63553,False,False,False,False,False,False,False,False,True
75174,False,False,True,False,False,False,False,False,False
92110,False,False,True,False,False,False,False,False,False
41309,False,False,False,False,False,False,False,False,True
22004,False,False,False,False,False,False,False,False,True
38773,False,False,False,False,False,False,False,False,True
91446,False,False,True,False,False,False,False,False,False
99155,False,True,False,False,False,False,False,False,False
54092,False,False,False,False,True,False,False,False,False
5846,False,False,False,False,False,False,False,True,False
51370,False,False,False,False,False,False,False,False,True
78141,False,False,False,False,False,False,False,False,True
63995,False,False,True,False,False,False,False,False,False
57894,False,False,False,False,False,False,False,False,True
57693,False,False,False,False,False,False,False,False,True
59924,False,False,False,False,False,True,False,False,False
1896,False,True,False,False,False,False,False,False,False
97349,False,False,False,True,False,False,False,False,False
70354,False,False,False,False,False,False,False,False,True
31204,False,False,False,False,False,False,False,False,True
62643,False,False,False,False,False,False,True,False,False
96197,False,False,False,False,False,False,True,False,False
77377,False,False,True,False,False,False,False,False,False
5959,False,False,False,False,False,False,False,False,True
94033,False,False,True,False,False,False,False,False,False
88191,False,False,False,False,True,False,False,False,False
81451,False,False,False,False,False,False,False,False,True
43975,False,False,False,False,False,False,True,False,False
22607,False,False,False,False,False,False,False,False,True
28474,False,False,False,False,False,False,False,False,True
68590,False,False,False,False,False,False,False,False,True
78062,False,False,False,False,False,False,False,False,True
29347,False,False,False,False,False,False,False,False,True
85689,False,False,False,False,False,False,False,False,True
95754,False,False,False,False,False,False,False,False,True
49693,False,False,False,False,True,False,False,False,False
76525,False,False,False,False,True,False,False,False,False
48854,False,False,False,False,True,False,False,False,False
87505,False,False,True,False,False,False,False,False,False
16164,False,False,True,False,False,False,False,False,False
78824,False,False,False,True,False,False,False,False,False
8972,False,True,False,False,False,False,False,False,False
17424,False,True,False,False,False,False,False,False,False
14706,False,False,False,False,True,False,False,False,False
13746,False,False,False,True,False,False,False,False,False
103140,False,False,False,True,False,False,False,False,False
97863,False,False,False,False,False,False,False,False,True
90263,False,False,False,False,False,False,False,False,True
91444,False,False,False,True,False,False,False,False,False
24823,False,False,False,False,False,False,True,False,False
46210,False,False,False,False,False,False,False,False,True
51754,False,False,False,False,True,False,False,False,False
59509,False,False,True,False,False,False,False,False,False
1710,False,False,False,False,False,False,False,False,True
91103,False,False,False,False,True,False,False,False,False
86808,False,False,True,False,False,False,False,False,False
82862,False,False,False,False,True,False,False,False,False
97171,False,False,False,False,True,False,False,False,False
66785,False,False,True,False,False,False,False,False,False
95105,False,False,False,False,False,False,False,True,False
66829,False,False,False,False,False,False,False,True,False
185,False,False,False,False,False,False,False,True,False
88714,False,False,True,False,False,False,False,False,False
89223,False,False,False,False,False,False,False,True,False
70687,False,False,False,True,False,False,False,False,False
20442,False,False,True,False,False,False,False,False,False
41920,False,False,False,False,True,False,False,False,False
80763,False,False,False,False,True,False,False,False,False
16547,True,False,False,False,False,False,False,False,False
84388,False,False,False,False,False,False,False,False,True
94159,False,True,False,False,False,False,False,False,False
37200,False,False,False,False,False,False,False,False,True
66232,False,False,True,False,False,False,False,False,False
35405,False,False,False,False,True,False,False,False,False
53849,True,False,False,False,False,False,False,False,False
64994,False,False,False,False,False,False,False,False,True
57391,False,False,False,False,False,False,False,False,True
47440,False,False,False,False,False,False,False,False,True
70308,False,False,False,False,True,False,False,False,False
16764,False,True,False,False,False,False,False,False,False
78813,False,False,False,False,True,False,False,False,False
844,False,False,False,True,False,False,False,False,False
60325,False,False,False,False,True,False,False,False,False
96510,False,False,False,False,True,False,False,False,False
84219,False,False,True,False,False,False,False,False,False
83894,False,False,True,False,False,False,False,False,False
43845,False,True,False,False,False,False,False,False,False
87477,False,False,True,False,False,False,False,False,False
38642,False,False,False,False,False,False,True,False,False
74300,False,False,False,False,True,False,False,False,False
26980,False,False,False,False,False,False,True,False,False
35922,False,True,False,False,False,False,False,False,False
1221,False,False,False,False,True,False,False,False,False
97655,False,False,False,False,False,False,True,False,False
2386,True,False,False,False,False,False,False,False,False
61448,False,False,True,False,False,False,False,False,False
40751,False,False,False,False,False,False,False,False,True
98080,False,False,False,False,False,False,False,False,True
82639,False,False,False,False,True,False,False,False,False
26593,False,False,False,False,True,False,False,False,False
100648,False,False,False,False,False,False,False,False,True
5614,False,True,False,False,False,False,False,False,False
56671,False,False,False,False,False,False,False,False,True
36542,False,True,False,False,False,False,False,False,False
60374,False,True,False,False,False,False,False,False,False
91135,False,False,False,True,False,False,False,False,False
91719,False,False,False,False,False,False,False,False,True
54232,False,False,False,False,False,False,False,False,True
19447,False,False,False,False,False,False,True,False,False
53195,False,False,False,False,False,False,False,False,True
96582,False,False,False,False,False,False,False,False,True
87746,False,False,False,True,False,False,False,False,False
13850,False,True,False,False,False,False,False,False,False
21970,False,False,False,False,False,False,False,True,False
624,False,False,False,False,False,False,False,True,False
25538,False,True,False,False,False,False,False,False,False
85418,False,False,False,False,False,False,False,False,True
82600,False,False,False,True,False,False,False,False,False
28410,False,False,False,False,False,False,False,True,False
46454,False,False,False,False,False,False,False,False,True
97976,False,True,False,False,False,False,False,False,False
5479,False,False,False,False,False,False,False,False,True
70611,False,False,False,False,True,False,False,False,False
64030,False,False,False,True,False,False,False,False,False
25348,False,False,False,True,False,False,False,False,False
6774,False,False,False,False,False,True,False,False,False
90654,False,False,True,False,False,False,False,False,False
59391,False,True,False,False,False,False,False,False,False
72957,False,False,False,True,False,False,False,False,False
95660,False,False,False,False,False,False,False,False,True
78356,False,True,False,False,False,False,False,False,False
22429,False,False,False,False,False,False,True,False,False
81892,False,False,False,False,False,False,True,False,False
7473,False,False,False,False,False,False,True,False,False
78948,False,False,False,False,False,False,True,False,False
98330,False,False,False,False,False,False,True,False,False
30277,False,False,False,False,False,False,False,False,True
89334,False,False,False,False,False,False,False,True,False
69346,False,False,False,False,False,True,False,False,False
79759,True,False,False,False,False,False,False,False,False
52528,False,False,False,False,True,False,False,False,False
27452,False,False,False,False,False,False,True,False,False
64798,False,True,False,False,False,False,False,False,False
71153,False,True,False,False,False,False,False,False,False
10098,False,False,False,False,False,False,True,False,False
51844,False,True,False,False,False,False,False,False,False
64426,False,False,True,False,False,False,False,False,False
60839,False,False,True,False,False,False,False,False,False
92916,False,False,False,False,False,False,False,True,False
77591,False,False,False,False,False,False,False,False,True
50915,False,False,False,False,False,False,True,False,False
89774,False,True,False,False,False,False,False,False,False
43947,False,True,False,False,False,False,False,False,False
11681,False,False,False,False,True,False,False,False,False
99133,False,False,False,False,False,False,False,True,False
31763,False,False,False,False,True,False,False,False,False
102140,False,False,False,False,True,False,False,False,False
34363,False,False,False,False,False,False,False,False,True
91706,False,False,False,False,True,False,False,False,False
32006,False,False,False,False,False,False,False,False,True
50452,False,False,False,False,False,True,False,False,False
89524,False,False,True,False,False,False,False,False,False
83679,False,False,False,False,True,False,False,False,False
43540,False,False,False,False,True,False,False,False,False
74508,False,False,True,False,False,False,False,False,False
21287,True,False,False,False,False,False,False,False,False
70997,False,False,False,False,False,False,False,False,True
84602,True,False,False,False,False,False,False,False,False
103077,False,False,True,False,False,False,False,False,False
63252,False,False,False,False,False,False,False,False,True
26646,False,False,False,False,True,False,False,False,False
30158,False,False,False,False,True,False,False,False,False
44036,False,False,False,False,True,False,False,False,False
97273,False,False,False,False,False,False,False,False,True
81789,False,False,False,False,False,False,False,False,True
6662,False,False,True,False,False,False,False,False,False
470,False,False,False,False,False,False,False,False,True
20928,False,False,False,False,False,False,False,True,False
1983,False,True,False,False,False,False,False,False,False
96768,False,False,False,False,True,False,False,False,False
97897,False,False,False,False,False,False,False,False,True
75873,False,False,False,False,False,False,False,False,True
84570,False,False,False,False,False,False,True,False,False
48632,False,False,False,False,True,False,False,False,False
100849,False,False,False,False,False,False,False,False,True
82044,True,False,False,False,False,False,False,False,False
80734,False,True,False,False,False,False,False,False,False
67813,False,False,False,False,False,False,True,False,False
44624,False,False,True,False,False,False,False,False,False
20561,False,False,False,False,False,False,True,False,False
29984,False,False,False,False,True,False,False,False,False
29669,False,False,False,False,False,False,True,False,False
70170,True,False,False,False,False,False,False,False,False
9658,False,False,False,False,False,True,False,False,False
75010,False,False,True,False,False,False,False,False,False
71816,False,False,False,False,False,False,False,False,True
91546,False,False,False,False,True,False,False,False,False
77609,False,False,False,False,False,False,False,False,True
41328,False,False,False,False,False,False,False,False,True
95269,False,False,False,False,False,False,False,True,False
51555,False,False,True,False,False,False,False,False,False
49915,False,False,False,False,True,False,False,False,False
6544,False,False,False,False,False,False,False,False,True
57289,False,False,False,False,False,False,False,False,True
98635,False,False,False,False,False,False,False,False,True
89038,False,False,False,True,False,False,False,False,False
66491,False,False,False,False,False,False,False,False,True
50006,False,True,False,False,False,False,False,False,False
89096,False,False,True,False,False,False,False,False,False
5204,False,True,False,False,False,False,False,False,False
80866,False,False,False,False,False,False,True,False,False
99618,False,False,False,False,False,False,True,False,False
19156,False,False,False,False,False,False,False,True,False
58171,False,False,False,False,False,False,False,False,True
80696,False,True,False,False,False,False,False,False,False
86869,False,False,False,False,False,False,True,False,False
33774,False,False,True,False,False,False,False,False,False
91403,False,False,False,True,False,False,False,False,False
40287,False,False,False,False,False,False,False,False,True
86802,False,False,False,False,False,False,False,True,False
16965,True,False,False,False,False,False,False,False,False
43325,False,False,False,False,True,False,False,False,False
63806,True,False,False,False,False,False,False,False,False
78734,False,True,False,False,False,False,False,False,False
62116,False,True,False,False,False,False,False,False,False
2528,False,True,False,False,False,False,False,False,False
98578,False,False,False,False,False,False,True,False,False
63316,False,False,False,False,False,False,False,True,False
57712,False,False,False,False,False,False,False,False,True
64383,False,False,True,False,False,False,False,False,False
83950,False,False,False,False,False,False,True,False,False
56720,False,False,False,True,False,False,False,False,False
98730,False,False,True,False,False,False,False,False,False
34179,False,False,False,False,False,False,False,True,False
94255,False,False,False,True,False,False,False,False,False
16618,False,False,False,False,True,False,False,False,False
91480,False,False,False,True,False,False,False,False,False
78167,False,False,False,True,False,False,False,False,False
97189,False,False,False,False,False,True,False,False,False
55882,False,False,False,False,False,False,False,True,False
33870,False,False,False,True,False,False,False,False,False
92638,False,False,False,False,False,False,False,False,True
85316,False,False,False,False,False,False,False,True,False
34295,False,False,False,False,False,False,False,False,True
1469,False,True,False,False,False,False,False,False,False
77967,False,False,True,False,False,False,False,False,False
88418,False,False,False,False,True,False,False,False,False
55261,False,False,False,False,False,False,False,True,False
4307,True,False,False,False,False,False,False,False,False
70306,False,False,False,False,True,False,False,False,False
48798,False,False,True,False,False,False,False,False,False
28801,False,False,False,False,False,False,False,False,True
16973,False,True,False,False,False,False,False,False,False
32322,False,False,False,False,False,False,False,True,False
66246,False,False,False,False,False,False,False,True,False
74565,False,False,False,False,False,False,False,True,False
60966,False,False,False,False,False,False,False,False,True
85133,False,False,False,False,False,False,False,False,True
11814,False,False,False,False,True,False,False,False,False
43100,False,False,False,False,False,False,True,False,False
74467,False,False,True,False,False,False,False,False,False
66411,False,False,False,False,False,True,False,False,False
88982,True,False,False,False,False,False,False,False,False
36689,False,False,False,False,False,False,False,False,True
48963,False,False,False,False,False,False,False,False,True
17740,False,False,False,False,False,False,False,False,True
64797,False,False,True,False,False,False,False,False,False
74987,False,False,False,False,True,False,False,False,False
46480,False,True,False,False,False,False,False,False,False
25565,False,False,False,False,False,False,False,True,False
81681,False,True,False,False,False,False,False,False,False
72720,False,False,False,True,False,False,False,False,False
78242,False,False,False,False,False,False,False,False,True
42084,False,False,False,True,False,False,False,False,False
92229,False,False,True,False,False,False,False,False,False
55030,False,False,False,False,False,False,False,True,False
13730,False,False,False,False,True,False,False,False,False
56079,False,False,False,False,False,False,False,False,True
77596,False,False,False,False,False,False,False,False,True
81607,False,False,True,False,False,False,False,False,False
51245,False,False,False,False,False,False,False,True,False
29154,False,False,False,False,False,False,False,False,True
78627,False,False,False,False,False,False,False,False,True
79563,False,True,False,False,False,False,False,False,False
28963,True,False,False,False,False,False,False,False,False
91717,False,False,False,False,True,False,False,False,False
63188,False,False,False,False,False,False,False,True,False
32020,False,True,False,False,False,False,False,False,False
89328,False,False,False,False,False,False,False,False,True
29933,False,False,False,False,False,False,False,False,True
79914,False,False,False,True,False,False,False,False,False
85786,True,False,False,False,False,False,False,False,False
50335,False,False,False,False,False,True,False,False,False
82930,False,False,False,False,False,False,False,True,False
44246,False,False,False,False,True,False,False,False,False
27499,False,False,False,False,True,False,False,False,False
46357,False,False,True,False,False,False,False,False,False
102953,False,False,True,False,False,False,False,False,False
67661,False,False,False,False,False,False,False,False,True
89409,False,False,False,True,False,False,False,False,False
35534,False,False,False,False,False,False,False,True,False
103553,False,True,False,False,False,False,False,False,False
32708,False,False,False,False,False,False,True,False,False
68847,False,False,False,True,False,False,False,False,False
45703,False,False,False,False,True,False,False,False,False
77577,False,False,False,False,False,False,False,False,True
53159,False,False,False,False,False,False,False,False,True
1375,False,False,False,False,False,False,False,False,True
24464,False,False,False,False,False,True,False,False,False
79182,False,False,True,False,False,False,False,False,False
97282,False,False,False,False,False,False,False,False,True
74203,False,False,False,False,True,False,False,False,False
35430,False,False,False,False,True,False,False,False,False
52732,False,False,False,False,False,False,True,False,False
33040,False,False,False,False,False,True,False,False,False
19185,True,False,False,False,False,False,False,False,False
34503,False,False,False,False,False,False,False,False,True
41471,False,False,False,False,True,False,False,False,False
7578,True,False,False,False,False,False,False,False,False
51387,False,False,False,False,False,False,False,False,True
74426,False,False,True,False,False,False,False,False,False
100167,False,False,False,False,False,False,False,False,True
74122,False,False,True,False,False,False,False,False,False
33041,False,False,True,False,False,False,False,False,False
23006,False,False,False,False,False,False,False,False,True
3742,False,False,True,False,False,False,False,False,False
48814,False,False,False,False,False,False,False,True,False
85517,False,False,False,True,False,False,False,False,False
29165,False,False,True,False,False,False,False,False,False
87586,False,False,False,False,True,False,False,False,False
19725,False,False,False,False,False,False,True,False,False
48937,False,False,True,False,False,False,False,False,False
34642,False,True,False,False,False,False,False,False,False
8,True,False,False,False,False,False,False,False,False
57941,False,False,False,False,True,False,False,False,False
92013,False,False,True,False,False,False,False,False,False
29629,False,False,False,True,False,False,False,False,False
33232,False,False,False,False,False,False,True,False,False
31782,False,True,False,False,False,False,False,False,False
88566,False,False,False,False,True,False,False,False,False
88424,False,False,False,False,False,False,False,False,True
102383,False,False,False,False,True,False,False,False,False
100631,False,False,False,False,False,False,True,False,False
63872,False,False,False,False,False,False,False,False,True
77401,False,False,False,False,False,False,False,False,True
14050,True,False,False,False,False,False,False,False,False
35718,False,False,True,False,False,False,False,False,False
88516,False,False,False,False,False,False,False,True,False
92977,False,False,False,False,False,False,False,False,True
73212,False,True,False,False,False,False,False,False,False
56964,False,False,False,False,True,False,False,False,False
22411,False,False,False,False,False,False,False,False,True
8013,False,False,True,False,False,False,False,False,False
95278,False,False,False,False,False,False,False,True,False
80565,False,False,False,False,False,False,True,False,False
24536,True,False,False,False,False,False,False,False,False
39273,False,False,True,False,False,False,False,False,False
88503,False,False,True,False,False,False,False,False,False
46389,False,False,True,False,False,False,False,False,False
45725,False,False,False,False,False,False,False,False,True
80628,False,False,False,False,False,False,False,True,False
87656,False,False,True,False,False,False,False,False,False
63752,False,False,False,False,True,False,False,False,False
78218,False,False,False,False,True,False,False,False,False
61103,False,False,False,False,False,False,False,False,True
26192,False,True,False,False,False,False,False,False,False
13400,False,False,False,False,True,False,False,False,False
73305,False,False,False,True,False,False,False,False,False
744,False,False,False,False,False,False,False,False,True
57222,False,False,True,False,False,False,False,False,False
40944,False,False,False,False,False,False,False,False,True
27017,False,False,False,False,False,False,False,False,True
90448,False,False,False,False,False,False,True,False,False
18142,False,False,False,False,True,False,False,False,False
99465,False,False,False,False,True,False,False,False,False
2449,False,False,False,True,False,False,False,False,False
45676,False,False,False,False,False,False,False,True,False
93016,False,False,False,False,False,False,False,False,True
99006,False,False,True,False,False,False,False,False,False
6253,False,False,True,False,False,False,False,False,False
72516,False,False,False,False,False,False,False,False,True
20649,False,False,False,False,False,False,False,False,True
3803,False,False,True,False,False,False,False,False,False
70119,False,False,False,False,False,False,False,True,False
74276,False,False,True,False,False,False,False,False,False
25180,False,False,True,False,False,False,False,False,False
