dog_id,concrete,wood,other_hard,grass_dirt,gravel,sand,astroturf
71114,True,True,False,True,False,False,False
16351,True,False,True,True,False,False,False
36560,False,False,False,True,False,False,False
45562,True,False,True,True,False,False,False
96292,True,False,True,True,False,False,False
102519,True,False,True,True,True,False,False
55468,False,False,True,True,False,True,False
83887,False,True,True,True,False,False,False
93651,False,False,False,True,False,False,False
88718,True,False,False,True,False,False,False
28571,True,True,False,True,False,False,True
29557,True,False,False,False,False,False,False
18202,False,False,True,True,False,False,False
24786,True,True,False,True,False,False,False
7654,False,True,False,True,False,False,False
95322,False,False,False,True,True,False,False
79727,False,False,True,True,False,False,False
4342,False,False,True,True,False,False,False
2612,True,False,True,True,False,False,False
85366,False,False,False,True,True,True,False
5736,True,True,False,True,False,False,False
107,False,False,False,True,False,False,False
100732,False,True,True,True,False,False,False
1024,True,False,False,True,False,False,False
87777,True,False,True,True,False,False,False
32652,True,True,True,True,True,False,False
38277,False,True,False,True,False,False,False
91286,False,False,False,True,True,False,False
81481,False,False,False,True,False,False,False
89158,False,False,False,True,True,True,False
80899,False,False,False,True,False,False,False
56368,True,False,True,True,False,True,False
33509,True,False,True,True,False,False,False
27714,True,False,True,True,True,False,True
44298,False,False,True,True,False,False,False
44372,False,True,False,True,False,False,False
674,False,True,True,True,True,False,False
91614,False,False,False,True,False,False,False
29902,False,False,False,True,False,False,False
77514,True,False,True,True,True,False,False
1160,True,False,True,True,False,True,False
18028,True,False,False,True,False,False,False
65502,False,True,False,True,False,False,False
96936,False,False,False,True,False,False,False
81084,True,True,True,True,True,True,True
54970,True,False,True,True,True,False,False
31078,True,False,True,True,False,False,False
79243,False,False,False,True,False,False,False
9343,True,False,True,True,False,False,False
68969,False,False,True,True,True,True,False
12804,False,False,False,True,False,False,False
97826,True,False,True,True,False,False,False
60908,True,False,False,True,False,False,False
94973,False,False,True,True,False,False,False
73558,True,False,True,True,False,True,False
10989,True,False,True,True,False,False,False
89571,False,True,True,True,True,False,False
53686,False,False,False,False,False,False,False
30296,True,False,False,True,False,False,False
22888,False,False,False,False,False,False,False
50841,False,False,False,True,False,False,False
34325,True,False,True,True,False,False,False
62143,False,True,False,True,False,False,False
97570,True,True,False,True,False,False,False
52478,False,True,True,True,False,False,False
86210,True,False,False,True,False,False,False
89084,True,False,True,True,False,False,False
80311,False,False,False,False,False,False,False
44322,False,True,False,True,True,False,False
4570,False,False,False,True,False,False,False
5092,True,False,False,True,True,False,False
97364,False,False,True,True,False,False,False
42680,False,False,False,True,False,False,True
45391,False,False,True,True,False,False,False
26391,False,False,True,True,False,False,False
14718,True,True,True,True,True,True,False
78324,False,False,False,True,False,False,True
18488,False,False,False,True,False,False,False
60031,True,False,True,True,False,False,False
40162,True,False,True,True,False,False,False
33207,False,False,True,True,False,False,True
56222,False,False,False,True,False,True,False
83804,False,False,True,True,False,False,False
52019,True,False,False,True,False,False,True
77623,True,True,True,True,True,True,False
87351,True,False,False,True,True,True,False
35512,True,True,False,True,True,True,False
68039,True,False,True,True,True,False,False
90000,True,False,False,True,False,False,False
33464,False,False,False,False,False,False,False
63208,False,True,False,True,True,False,False
97828,False,True,True,True,True,False,False
30943,False,False,False,True,False,False,False
87888,False,False,True,True,False,False,False
44992,True,False,False,True,False,False,False
61241,False,False,True,True,False,False,False
28225,False,False,True,True,False,False,False
89476,True,False,True,True,False,False,False
2104,False,False,False,True,False,False,False
91750,True,True,True,True,False,False,False
58121,False,False,False,True,False,False,False
85625,True,False,False,True,False,False,False
33562,True,False,True,True,False,False,False
21281,False,False,True,True,False,False,False
85223,False,False,False,False,False,False,False
86836,True,False,True,True,False,True,False
94000,False,False,False,False,False,False,False
75674,True,False,False,True,True,False,False
73689,False,False,True,True,False,False,False
83796,False,False,False,True,False,False,False
64948,False,False,False,True,True,False,False
40406,True,False,True,True,True,False,False
63437,False,False,False,False,False,False,False
40835,True,False,True,True,True,False,False
76305,True,False,True,True,True,True,False
53553,False,False,False,True,True,False,False
346,False,True,False,True,False,True,False
73828,True,False,True,True,False,False,False
69048,True,False,False,True,False,False,False
96828,False,False,False,True,False,False,False
87548,True,False,False,True,False,False,False
10718,True,False,False,True,False,False,False
89907,False,False,False,True,True,False,False
22012,True,True,False,True,False,False,True
10354,False,True,False,True,False,False,False
14148,False,False,False,False,False,False,False
102094,False,False,False,True,False,False,False
54028,True,False,True,True,False,False,False
85016,True,False,True,True,False,False,False
63051,False,False,False,True,False,False,False
75303,True,False,True,True,False,False,False
86587,True,True,True,True,False,False,False
82819,False,True,True,True,False,False,False
85188,True,False,True,True,True,False,False
92536,False,False,False,False,False,False,False
34653,False,False,True,True,False,False,False
51155,False,False,True,True,True,False,False
79202,False,False,False,True,False,False,False
22852,True,True,True,True,True,False,False
65980,False,True,False,True,False,True,False
78179,False,False,False,True,True,True,True
9387,True,True,True,True,True,True,False
13313,True,False,True,True,False,False,False
87354,False,False,False,True,False,False,False
39548,True,False,True,True,False,False,False
97041,True,False,True,True,False,True,False
56240,True,True,False,True,True,False,False
44443,True,False,False,True,False,False,False
57653,False,True,True,True,False,False,False
75235,True,True,True,True,True,True,False
2602,True,False,False,True,False,False,False
86683,True,False,False,True,False,False,False
30029,True,False,False,True,False,False,False
14870,True,False,True,True,False,False,False
87694,False,False,False,True,False,False,False
63379,True,False,True,True,True,False,True
20444,True,False,True,True,True,False,False
78657,False,False,False,True,True,False,False
87804,True,False,False,True,False,False,False
34028,True,False,True,False,False,False,False
90161,False,True,True,True,False,False,False
60434,False,False,True,True,False,False,False
60485,True,False,True,True,False,False,False
82389,True,False,False,True,True,False,False
62782,True,False,False,True,False,False,False
54468,True,False,True,True,False,False,False
80775,True,False,False,True,False,False,True
88949,True,False,True,True,False,False,False
64527,True,True,True,True,True,True,False
30076,False,False,False,True,True,False,False
56094,True,False,False,True,False,False,False
84802,True,False,False,True,False,False,False
10480,False,False,True,True,False,False,False
2259,False,True,True,True,False,True,False
98801,True,False,True,True,True,False,False
9283,True,False,False,True,True,True,False
6239,False,False,False,True,False,False,False
94846,False,False,False,True,False,False,False
22224,True,False,True,True,True,False,False
88885,False,False,True,True,False,False,False
62451,False,False,False,True,False,False,False
83564,False,False,False,True,False,False,False
88049,False,False,True,True,False,False,False
11337,False,True,True,True,False,False,False
101914,True,True,False,True,True,False,False
84771,True,False,False,True,True,False,False
91987,False,False,True,True,False,False,False
58980,False,False,True,True,True,False,False
47096,False,False,False,True,False,False,False
13598,False,False,False,True,False,False,False
3857,False,True,False,True,False,False,False
49142,True,False,True,True,True,False,False
28050,True,False,False,True,False,False,False
80297,False,False,True,True,False,False,False
8792,False,False,False,True,False,False,False
52071,False,False,False,True,False,False,False
14079,False,False,False,True,False,False,False
96297,False,False,False,False,False,False,False
97544,True,False,False,True,False,False,False
25329,True,False,True,True,True,False,False
18665,False,True,True,True,True,True,False
33117,True,False,False,True,False,False,False
90609,True,False,False,True,False,False,False
55405,True,True,False,True,False,False,True
96560,True,False,True,True,False,False,False
26064,False,False,False,True,False,False,False
83945,False,False,False,True,False,False,False
51675,False,False,False,True,True,False,False
4876,True,False,True,True,False,False,False
81293,False,False,False,True,False,True,False
70055,False,False,False,True,False,False,False
90828,False,True,True,True,True,False,False
59013,True,False,False,True,False,False,False
65185,False,True,False,True,False,False,False
71050,False,False,False,True,False,False,False
83204,True,True,True,True,True,True,True
11516,False,False,True,True,False,False,False
100622,False,False,False,True,True,False,False
50011,False,True,False,True,False,False,False
51498,True,True,True,True,False,False,False
82347,False,True,False,True,False,True,False
85281,False,False,True,True,False,False,False
89871,True,False,True,True,False,False,False
7264,True,True,True,True,False,False,False
75175,True,True,True,True,True,True,False
76130,False,False,False,True,False,False,False
67966,True,True,False,True,False,False,False
85296,False,False,False,True,False,False,False
69045,True,False,True,True,False,False,False
42192,False,False,False,True,True,False,False
6546,True,True,True,True,True,False,False
15208,True,False,False,True,False,False,True
48706,True,False,False,True,True,False,False
27868,False,False,True,True,False,False,False
71486,True,True,True,True,False,True,False
71684,False,False,False,True,False,False,False
29206,False,False,False,True,False,False,False
51186,False,False,True,True,False,False,False
8399,True,False,False,True,True,False,False
29259,False,False,False,True,True,False,False
26336,False,True,True,True,False,False,False
100457,False,True,False,True,False,False,False
73548,False,False,False,True,False,False,True
18768,True,True,True,True,True,True,False
83899,True,True,False,True,False,False,False
45931,False,True,True,True,False,False,False
77201,True,False,False,True,False,False,False
83553,False,True,False,True,False,False,False
72293,True,False,True,True,False,False,False
76384,False,False,False,True,False,True,False
99286,False,False,True,True,False,False,False
95453,False,False,False,True,False,False,False
83835,True,False,True,True,False,False,False
54954,True,True,False,True,False,False,False
33082,False,False,True,True,False,False,False
71152,False,False,False,True,False,False,False
85938,True,True,True,True,False,False,False
79585,True,True,True,True,False,False,False
46871,True,False,True,True,False,False,False
61396,False,False,False,True,True,False,False
92614,True,True,True,True,True,True,False
71862,True,False,True,True,False,False,False
85658,True,False,True,True,False,False,False
82077,False,False,True,True,False,False,False
77897,True,False,True,True,False,False,False
19137,False,True,True,True,True,False,False
1952,False,False,True,True,False,False,False
95246,False,False,True,True,False,False,False
96188,True,False,True,True,False,False,False
63412,False,False,True,True,False,False,False
59977,True,False,False,True,False,False,False
47918,True,False,True,True,False,False,False
17157,False,True,False,True,False,True,False
81490,False,False,False,True,False,False,False
21381,True,False,False,True,True,False,False
83259,False,True,True,True,False,False,True
24436,True,False,False,True,False,False,False
36609,True,False,False,True,True,False,False
18058,False,False,False,True,False,True,False
92195,True,False,True,True,False,False,False
40216,False,False,False,True,False,False,False
43797,True,False,False,True,True,True,False
96733,True,False,True,True,False,False,True
20115,False,False,False,True,False,False,False
49635,False,True,False,True,False,True,False
102215,False,False,False,True,False,False,False
89378,True,False,True,True,False,False,False
83604,False,False,True,True,False,False,False
42880,False,False,False,True,False,True,False
399,False,False,True,True,False,False,False
27656,True,True,True,True,False,False,False
20057,True,True,True,True,True,True,False
88156,False,False,False,True,False,False,False
89187,True,False,True,True,False,False,False
46179,False,False,False,True,False,False,False
80563,False,False,True,True,False,False,False
94254,False,True,False,True,True,False,False
57817,False,True,False,True,False,False,False
93334,False,True,False,True,False,False,False
65149,True,True,False,True,False,False,False
58813,True,False,True,True,False,False,False
13978,True,False,False,True,False,False,False
76069,False,True,False,True,False,False,False
13344,True,False,True,True,False,False,False
34019,True,True,True,True,False,False,False
78232,True,False,True,True,True,False,False
79340,False,False,False,True,False,False,False
69026,True,False,True,True,False,False,False
16743,True,False,True,True,False,True,False
56765,True,False,True,True,True,True,False
1962,False,True,False,True,True,False,False
24598,False,True,False,True,False,False,False
97749,True,False,False,True,True,False,False
90628,False,False,False,True,True,False,False
37272,True,True,True,True,False,False,False
86788,True,True,False,True,True,False,False
102280,False,False,True,True,True,True,False
1240,False,False,False,True,True,False,False
89274,True,False,False,True,False,False,True
88200,False,False,True,True,False,False,False
99153,True,False,True,True,True,False,False
54538,False,False,True,True,False,False,False
32053,True,True,True,True,False,False,True
52304,True,False,True,True,False,False,False
61757,False,False,False,True,False,False,False
71435,False,True,True,True,True,False,False
91931,True,False,False,True,False,False,False
87554,True,False,True,True,False,False,False
26083,True,False,True,True,False,False,False
13032,False,True,False,True,False,False,False
13494,False,True,False,False,False,False,False
34725,True,False,True,True,False,False,False
55421,False,False,False,True,False,False,True
46359,False,True,True,True,False,False,False
83625,False,True,False,True,False,False,False
44086,True,False,True,True,False,False,False
37930,True,True,True,True,False,False,True
62698,False,True,False,True,False,True,False
98424,True,False,False,True,True,False,False
91650,True,False,True,True,True,False,False
87605,True,False,False,True,False,False,False
45282,False,True,True,True,False,False,False
93793,True,False,False,True,False,False,False
43762,False,False,True,True,True,False,False
93437,True,False,True,False,False,False,False
5654,False,False,True,True,False,False,True
69847,True,False,True,True,True,True,False
19254,True,False,True,True,False,False,False
81818,True,False,True,True,False,False,False
74785,True,True,True,True,True,False,False
43998,True,False,False,True,False,False,False
86243,False,False,True,True,False,False,False
19714,False,True,True,True,False,False,True
15749,True,True,True,True,False,False,False
8599,True,False,True,True,False,False,False
60081,False,False,True,True,False,False,False
96680,False,False,False,True,False,False,False
41781,True,False,True,True,False,True,False
76946,True,False,False,True,False,False,False
30847,False,False,False,True,False,False,False
6944,False,False,True,True,True,True,False
16734,True,False,True,True,False,False,False
24577,True,False,False,True,False,False,False
80661,False,True,False,True,False,False,False
66674,True,False,True,True,False,False,False
79429,False,False,True,True,False,False,False
40780,False,True,False,True,True,False,False
24997,True,True,True,True,True,False,False
88984,True,False,True,True,True,False,False
66660,True,False,True,True,True,False,False
5621,False,False,False,False,False,False,False
78254,False,False,True,True,False,True,False
95409,True,True,False,True,False,False,False
59517,True,True,True,True,False,False,False
61084,False,False,False,True,False,True,False
6879,True,False,False,True,False,False,False
41892,False,False,False,False,False,False,False
8907,False,False,False,False,False,False,False
97844,True,True,True,True,True,False,False
73039,True,True,False,True,False,False,False
21972,False,False,False,True,False,True,False
53506,True,False,False,True,False,False,False
54802,True,False,False,True,False,False,False
84049,False,False,False,True,True,False,False
46130,True,True,True,True,False,False,False
29472,True,True,True,True,True,False,False
82076,False,False,True,True,False,False,False
45110,False,False,False,True,True,False,False
43428,True,False,True,True,False,False,False
63339,False,False,False,True,True,False,False
55119,True,False,True,True,False,True,False
76342,True,True,False,True,True,False,False
94094,True,False,True,True,False,True,True
74674,True,False,False,True,False,False,False
97791,True,True,True,True,False,False,False
27234,True,False,True,True,True,False,False
35098,True,False,True,True,False,False,False
94684,True,False,False,True,False,False,False
100754,False,False,False,True,False,False,False
98899,False,True,False,True,False,False,False
30059,False,False,False,True,False,False,False
6183,True,False,True,True,True,False,False
59312,True,True,True,True,False,False,False
42531,False,False,False,True,False,True,False
55542,True,False,False,True,True,False,False
83874,False,False,False,True,False,False,False
925,False,True,False,True,True,True,False
6261,True,True,False,True,False,False,False
46007,False,True,False,True,False,False,False
769,False,False,False,False,False,False,False
39292,False,False,False,True,True,False,True
31220,True,False,True,True,False,False,True
4721,False,True,True,True,False,False,False
56952,True,True,True,True,False,False,False
89077,False,True,False,True,False,False,False
11829,False,False,False,True,True,True,False
64507,False,False,False,True,False,False,False
44137,True,False,True,True,True,False,False
29374,True,False,True,True,True,False,True
4177,False,False,False,True,False,False,False
57592,False,False,False,True,True,False,False
65158,False,False,True,True,False,True,False
64619,True,False,True,True,False,True,False
93026,False,False,False,True,False,False,False
60396,True,False,True,True,False,False,False
40515,False,True,False,True,True,True,False
72564,True,False,False,True,False,False,False
6813,True,False,True,True,True,False,False
51307,True,False,False,True,False,False,False
3157,True,False,False,True,True,True,False
89318,True,True,True,True,True,False,False
90603,False,False,True,True,False,False,False
55864,True,True,False,True,False,False,False
76290,False,True,True,True,True,False,False
7183,True,False,True,True,False,False,False
90954,False,False,False,True,False,False,False
81062,False,False,False,True,True,False,False
97825,False,True,True,True,False,False,False
15827,False,False,False,True,True,True,False
42042,False,False,False,True,False,False,False
90932,True,False,True,True,False,False,False
19808,True,True,True,True,True,True,False
79536,True,False,True,True,False,False,False
28547,False,False,False,True,False,False,False
1980,False,False,False,True,False,False,False
53950,False,False,True,True,False,False,False
3306,False,False,False,True,False,False,False
86331,False,True,True,True,False,False,False
3565,False,True,False,True,True,False,False
70333,False,False,False,True,True,False,False
86417,False,False,True,True,True,False,False
74782,True,False,True,True,False,False,False
50684,True,False,True,True,False,False,False
55972,False,False,True,True,False,True,False
31411,True,False,True,True,True,False,False
8985,True,False,False,True,False,False,False
19100,True,False,True,True,True,True,False
26849,True,True,True,True,True,True,True
75843,True,True,True,True,True,False,False
92295,False,False,True,True,False,False,False
79295,False,False,True,True,True,False,False
79717,True,False,False,True,False,False,False
14813,True,False,True,True,False,False,False
33988,True,True,True,True,False,False,False
11403,False,True,False,True,False,False,False
90084,True,False,False,True,False,False,False
48637,False,False,False,False,True,False,False
34,False,False,False,True,False,False,False
92474,False,False,True,True,False,False,False
23694,False,False,False,True,False,False,False
61978,False,False,False,True,False,True,True
90691,True,False,False,True,False,False,False
718,False,False,False,True,False,True,False
98327,True,False,False,True,False,False,False
76092,False,False,False,True,False,False,False
65790,False,False,False,False,False,False,False
87334,True,False,True,True,False,False,False
47876,False,False,True,True,True,False,False
37090,True,False,False,True,False,False,False
78391,True,False,False,True,False,False,False
62860,False,True,False,True,False,False,False
77334,True,False,True,True,False,False,False
80448,False,False,True,False,False,True,True
8022,True,True,True,True,True,False,False
91474,True,False,True,True,False,False,False
37871,True,False,True,True,False,False,False
50693,False,False,False,True,True,False,False
83793,True,True,False,True,False,False,False
73895,False,True,True,True,False,False,False
33718,False,False,False,False,False,False,False
35247,True,False,True,True,False,False,False
9348,True,False,False,True,True,False,False
90149,True,True,False,True,False,False,False
98212,True,False,True,True,False,False,False
99560,True,False,False,True,False,False,False
72254,True,True,True,True,True,False,False
34480,True,True,True,True,True,True,True
617,True,False,False,True,False,False,False
73290,True,False,True,True,False,False,False
31066,True,False,False,True,False,False,False
63717,True,False,False,True,False,False,False
80988,True,False,True,True,True,False,False
82655,False,False,True,True,False,True,False
91681,False,False,True,True,True,False,True
70427,True,False,True,True,False,False,False
86357,True,False,False,True,False,False,False
59112,True,False,True,True,True,False,False
69638,False,False,False,False,False,False,False
99203,False,False,True,True,False,True,False
17722,False,False,True,True,False,False,False
67622,True,False,False,False,False,False,False
91819,True,False,False,True,False,False,False
19260,True,True,True,True,True,True,False
100591,True,False,True,True,True,True,True
89215,False,False,False,True,False,False,False
44239,False,False,False,True,False,False,True
28604,True,False,False,True,False,False,False
77550,False,True,False,True,False,False,False
87826,False,True,True,True,False,False,False
6609,False,False,True,True,True,True,False
88698,False,False,False,True,True,False,False
29556,True,False,True,True,False,False,False
37892,True,False,False,True,False,False,False
24197,False,False,False,True,False,True,False
1821,True,False,False,True,True,False,False
73010,False,False,False,True,False,False,False
41074,False,False,True,True,False,False,False
17556,True,False,False,False,False,False,True
27985,False,False,False,True,True,False,False
24266,False,False,False,False,False,False,False
27779,False,True,True,True,True,False,False
96926,False,False,False,True,True,True,False
25933,False,False,True,True,False,False,False
45138,True,False,False,True,True,False,False
1930,False,True,False,True,False,False,True
30560,False,False,False,True,False,False,False
88469,True,False,True,True,False,False,False
45567,True,False,True,True,False,False,False
82563,True,False,False,True,True,True,True
70280,True,True,True,True,False,False,False
85813,False,True,True,True,False,False,False
25127,False,False,True,True,False,False,False
67450,False,True,False,True,False,False,False
56125,True,False,False,True,False,False,False
28393,False,True,False,True,False,False,False
50045,True,False,False,True,False,False,False
1986,True,False,False,True,False,False,False
97965,True,False,False,True,False,False,False
96642,False,False,False,True,False,True,False
90441,False,False,False,True,False,False,False
82045,False,False,False,False,False,False,False
76937,False,True,False,True,False,False,False
86299,False,False,False,True,False,False,False
1238,True,False,True,True,True,True,False
74803,False,False,False,True,True,True,False
54101,False,True,False,True,False,False,False
68304,True,False,False,True,False,False,False
82378,True,False,False,True,False,False,False
1619,False,True,False,True,False,False,False
27375,True,True,True,True,False,False,False
90052,False,False,False,True,False,False,False
94171,True,False,True,True,False,False,False
12176,False,False,False,True,False,False,False
103005,False,False,False,False,False,False,False
93400,True,False,False,True,False,False,False
43427,True,True,False,True,True,False,False
70019,False,False,False,True,False,False,False
75876,False,True,False,True,True,False,False
33522,True,True,True,True,False,True,True
27066,False,True,False,True,False,False,False
10071,False,True,False,True,False,True,False
47847,True,False,True,True,True,False,False
47328,True,True,False,True,False,False,False
85259,False,False,True,True,False,False,False
13862,False,False,False,True,False,False,False
60677,False,False,True,True,True,False,False
90705,True,False,False,True,False,True,False
91336,False,True,False,True,False,False,False
102981,True,False,True,True,False,False,False
9503,False,False,True,True,False,False,False
57689,False,False,True,True,False,False,False
87775,False,False,True,True,False,False,False
52893,True,False,True,True,False,False,False
56859,False,False,False,True,False,True,False
36065,False,False,False,True,False,True,False
17911,True,True,False,True,False,False,False
25652,False,False,False,True,False,False,False
92091,True,False,False,True,False,False,False
37840,True,False,False,True,True,True,False
64929,True,False,True,True,False,False,False
13664,False,False,True,True,False,False,False
37623,True,False,False,True,False,False,False
53174,True,False,True,False,False,False,False
93273,True,True,True,True,False,False,False
21788,False,False,False,True,False,False,False
82491,True,False,True,True,False,False,False
54766,True,True,False,True,False,False,False
51976,False,True,False,True,False,False,False
64863,True,True,True,True,True,True,True
37331,True,True,False,True,False,False,True
40870,False,True,True,True,True,False,False
13388,False,True,True,True,False,False,False
72255,False,False,True,True,False,False,False
61773,False,True,False,True,False,False,False
53515,False,False,True,True,False,False,True
57432,True,False,True,True,False,False,False
43593,False,False,False,True,False,False,False
46482,True,False,False,True,False,True,False
9095,True,False,False,True,True,True,True
59967,False,False,True,True,True,False,False
99250,False,False,False,True,True,False,False
71295,False,True,False,True,False,False,False
48540,True,False,True,True,False,False,False
76996,False,False,False,True,False,False,False
77,True,False,True,True,False,True,False
56047,True,False,True,True,True,True,False
68762,False,False,True,True,False,False,False
102547,False,False,False,True,False,False,False
96616,False,True,False,True,True,False,False
20392,False,False,False,True,False,False,False
83232,True,False,True,True,False,False,False
27359,True,False,True,True,True,False,False
9078,False,False,True,True,True,False,False
77397,False,False,False,True,False,True,False
84115,False,True,True,True,True,True,False
40626,True,True,True,True,False,False,False
100571,False,True,True,True,False,False,False
4226,False,False,False,True,False,False,False
10347,True,False,True,True,False,False,False
27526,True,False,True,True,False,False,False
70303,False,False,True,True,False,False,False
71595,True,False,True,True,False,True,False
77946,True,False,True,True,False,False,False
34082,True,False,False,True,False,False,False
48142,True,False,True,True,True,False,False
46466,True,False,True,True,True,False,False
32374,True,False,False,False,False,False,False
70404,True,False,True,True,True,False,False
2890,True,False,False,True,False,False,False
63874,False,False,True,True,False,True,False
8861,False,False,True,True,False,False,False
101970,False,False,True,True,True,True,True
94367,True,False,False,True,False,True,False
13215,False,False,False,True,False,False,False
75918,True,False,True,True,True,False,False
43,False,False,True,True,False,False,False
75395,True,True,True,True,False,False,False
76411,False,False,True,True,False,False,False
57721,False,True,True,True,True,False,False
52384,False,True,False,True,False,False,False
61899,True,False,False,True,False,False,False
67415,True,True,True,True,False,False,False
89252,True,False,True,True,False,False,False
58809,True,False,True,True,False,False,False
26390,True,False,False,True,False,False,False
43835,False,False,False,True,False,False,False
40516,False,False,True,True,False,False,False
7797,False,False,False,False,False,False,False
86886,True,False,False,True,False,False,False
60349,False,True,True,True,False,False,False
60447,True,False,False,True,True,False,False
4128,True,False,False,True,False,False,False
71237,False,False,False,True,True,False,False
42521,True,False,True,True,True,False,False
14301,False,False,False,False,False,False,False
76111,True,False,True,True,True,False,False
40895,True,True,True,True,True,False,False
79840,True,False,True,True,True,False,False
7169,True,False,False,True,True,False,False
102029,False,False,False,True,False,False,False
25757,True,False,True,True,False,False,False
95983,True,False,False,True,False,False,False
28478,True,False,False,True,False,False,False
8006,True,True,False,True,False,False,False
11272,True,False,False,True,True,True,True
64890,True,False,False,True,False,True,False
26022,True,False,True,True,False,False,True
334,True,False,True,True,False,False,False
9279,True,False,True,True,False,False,False
32887,False,False,False,True,False,False,False
44536,True,False,True,True,False,True,False
92757,True,False,False,True,False,False,False
3502,True,False,True,True,True,False,True
51993,False,False,True,True,False,True,False
73014,False,False,True,False,False,False,False
14966,True,False,False,True,False,False,False
18828,False,False,True,True,False,False,False
27282,False,False,False,False,False,False,False
36275,True,True,True,True,False,False,False
92373,False,True,True,True,False,False,False
19378,False,False,False,True,False,False,False
35524,False,True,False,True,True,True,False
69732,True,False,True,True,True,False,False
10301,False,False,False,True,False,False,False
11525,True,False,False,True,False,False,False
16097,True,False,True,True,True,False,False
91427,False,False,False,True,False,False,False
3412,False,False,False,True,False,False,False
95872,False,False,False,True,False,False,False
13712,False,False,True,True,True,False,False
30746,True,False,True,True,False,False,False
87373,False,False,True,True,False,False,False
84161,False,True,False,True,False,False,False
57221,False,False,True,True,False,False,False
97028,False,False,False,False,False,False,False
95905,True,False,True,True,False,False,False
16107,True,False,True,True,False,False,False
88317,True,True,False,True,False,False,False
91955,False,False,True,True,False,False,False
31341,True,True,False,True,True,False,False
52812,True,False,False,True,True,False,False
85793,True,False,True,True,False,False,False
68947,False,False,True,True,False,False,False
83649,True,False,True,True,True,False,False
79978,True,False,True,True,True,False,False
94781,True,False,False,True,True,False,False
13803,False,False,True,True,False,False,False
102703,False,False,True,True,False,True,False
17062,True,False,True,True,False,False,False
16836,True,False,True,True,True,False,False
94582,True,False,True,True,True,False,False
77986,False,False,False,True,False,False,False
99773,True,False,True,True,False,False,False
50667,True,False,True,True,False,False,False
79348,True,False,True,True,False,False,False
61416,True,True,True,True,False,False,True
77993,True,False,True,True,True,False,False
44983,True,False,False,True,True,False,False
92720,True,False,True,True,False,False,True
59646,True,True,True,True,True,True,False
40362,False,False,True,True,False,False,False
3161,False,True,False,True,True,False,False
46045,True,True,True,True,True,True,True
31374,False,True,False,True,True,False,False
97323,True,False,False,True,True,False,False
23722,False,True,True,True,False,False,False
26069,True,False,False,True,False,False,False
59784,False,True,False,True,True,False,False
69675,True,False,True,True,False,False,False
44391,True,False,False,True,False,False,False
92561,False,False,True,True,False,True,False
29665,True,True,False,True,False,False,False
80571,False,False,False,True,False,False,False
90528,True,True,True,True,False,True,True
23600,True,True,False,True,False,False,False
9991,False,False,False,True,True,False,False
71229,False,False,False,True,False,False,False
79508,True,True,False,True,False,False,False
45647,True,False,True,True,False,False,False
99220,False,False,True,True,False,False,False
36614,True,False,True,True,False,False,True
91712,False,False,False,True,False,False,False
101911,True,False,False,True,False,False,False
83381,False,False,False,True,False,False,False
68478,True,True,True,True,False,False,False
50926,False,False,False,True,True,False,False
25070,True,False,False,True,False,True,False
21859,True,False,True,True,True,False,True
87819,False,False,False,True,False,False,False
96549,False,False,False,True,False,False,False
39514,True,False,False,True,False,False,False
46519,True,False,True,False,False,True,False
63494,True,False,True,True,False,False,False
45431,False,False,True,True,True,True,False
7648,False,False,False,True,False,False,False
24855,True,False,False,True,False,False,False
42571,True,False,True,True,False,False,False
28960,True,True,True,True,False,False,False
88660,True,True,True,True,False,False,False
40490,True,True,False,True,False,True,False
3683,True,False,False,True,True,False,False
24076,True,True,True,True,False,False,False
53362,True,True,True,True,False,False,False
48162,False,True,False,True,False,False,False
84199,True,False,False,True,False,False,False
53082,False,False,False,True,False,False,False
89926,False,False,False,True,False,True,False
91799,False,False,False,True,False,False,False
92551,True,False,True,True,False,False,False
79778,False,False,False,False,False,False,False
1714,False,True,False,False,False,False,False
25059,True,False,True,True,True,True,False
91072,False,True,True,True,False,True,False
24309,True,True,True,True,False,False,False
80146,True,False,False,True,False,False,False
1910,True,False,False,True,False,False,False
11150,False,False,False,True,False,False,False
843,False,False,False,True,False,True,False
94454,False,False,False,True,False,False,False
53728,True,False,False,True,False,False,False
56293,True,True,False,True,False,False,False
26181,False,False,False,True,False,False,False
31672,True,False,True,True,False,False,False
49026,True,False,True,True,False,False,False
61571,False,False,True,True,False,False,False
84315,True,False,True,True,False,False,False
102779,False,True,False,True,False,False,False
51828,False,False,False,True,False,False,False
96135,True,True,True,True,False,False,False
11089,True,False,True,True,False,False,False
56426,True,False,True,True,False,False,False
30559,False,False,False,True,False,False,False
13007,True,False,True,True,False,False,True
80871,False,False,False,True,False,False,False
52087,False,False,False,True,False,False,False
68262,False,False,True,True,True,False,False
55844,False,True,False,True,False,False,False
20589,False,False,False,True,False,False,False
91458,True,False,False,True,False,False,False
44248,True,True,True,True,True,False,False
98362,True,False,True,True,False,False,False
97190,False,False,False,True,True,True,False
89242,True,False,False,True,False,False,False
96154,False,False,False,True,False,False,False
68324,True,False,True,False,False,False,False
32792,False,True,True,True,False,False,False
71247,False,False,False,True,False,False,False
51480,False,False,False,True,True,False,False
83946,False,False,False,True,False,False,False
9448,False,True,False,True,False,True,False
43107,True,False,False,True,False,False,False
89074,True,False,False,True,False,False,False
